ztf.ztf_oct19,objid,,,,PS1 ID from crossmatch,adql:BIGINT,,,1,0,0,0,,
ztf.ztf_oct19,ra,,,,Right Ascension,adql:FLOAT,,,1,0,0,0,,
ztf.ztf_oct19,dec,,,,Declination,adql:FLOAT,,,1,0,0,0,,
ztf.ztf_oct19,mean_mag_g,,,,Mean PS1 g magnitude,adql:FLOAT,,,1,0,0,0,,
ztf.ztf_oct19,mean_mag_r,,,,Mean PS1 r magnitude,adql:FLOAT,,,1,0,0,0,,
ztf.ztf_oct19,mean_mag_i,,,,Mean PS1 i magnitude,adql:FLOAT,,,1,0,0,0,,
